card_variant_id,card_variants_card_id,card_canonical_code,card_card_code,card_name,card_rarity,card_source,candidate_market_product_pk,candidate_market_product_external_id,candidate_product_name,candidate_clean_name,candidate_ext_number,candidate_rarity,candidate_subtype,candidate_source_name,match_confidence,match_score,match_reasons,needs_manual_review,derived_number_key,derived_set_key,pool_size,scored_candidates,cv_variant_key,cv_variant_label,cv_source,cv_print_id,cv_image_path,cv_image_url,cv_release_set_code,cv_is_base,cv_official_provenance
183,52,EB01-052,,Viola,SR,,2775,544589,Viola,Viola,EB01-052,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB01-052,EB01,2,2,parallel_1,Parallel 1,official-cardlist,EB01-052_p1,EB01/parallel/EB01-052_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-052_p1.png?260305,EB01,0,
192,56,EB01-056,,Charlotte Flampe,R,,2781,544595,Charlotte Flampe (Alternate Art),Charlotte Flampe Alternate Art,EB01-056,R,,tcgcsv,medium,115,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB01-056,EB01,3,3,alt,Alt,local-catalog,EB01-056::alt,thumbs/EB01-056alt.webp,,EB01,0,
193,56,EB01-056,,Charlotte Flampe,R,,2780,544594,Charlotte Flampe,Charlotte Flampe,EB01-056,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB01-056,EB01,3,3,parallel_1,Parallel 1,official-cardlist,EB01-056_p1,EB01/parallel/EB01-056_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-056_p1.png?260305,EB01,0,
195,56,EB01-056,,Charlotte Flampe,R,,2780,544594,Charlotte Flampe,Charlotte Flampe,EB01-056,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB01-056,EB01,3,3,sp,S P,local-catalog,EB01-056::s p,thumbs/EB01-056SP.webp,,EB01,0,
198,57,EB01-057,,Shirahoshi,SR,EB01,2783,544597,Shirahoshi (Alternate Art),Shirahoshi Alternate Art,EB01-057,SR,,tcgcsv,medium,115,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB01-057,EB01,4,4,alt,Alt,local-catalog,EB01-057::alt,thumbs/EB01-057alt.webp,,EB01,0,
199,57,EB01-057,,Shirahoshi,SR,EB01,2782,544596,Shirahoshi,Shirahoshi,EB01-057,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB01-057,EB01,4,4,parallel_1,Parallel 1,official-cardlist,EB01-057_p1,EB01/parallel/EB01-057_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-057_p1.png?260305,EB01,0,
202,57,EB01-057,,Shirahoshi,SR,EB01,2782,544596,Shirahoshi,Shirahoshi,EB01-057,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB01-057,EB01,4,4,sp,SP,local-catalog,EB01-057::sp,thumbs/EB01-057(SP).webp,,EB01,0,
209,60,EB01-060,,Did Someone Say...Kami?,C,,4799,655994,Did Someone Say...Kami? (Reprint),Did Someone SayKami Reprint,EB01-060,C,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB01-060,PRB02,3,3,parallel_1,Parallel 1,official-cardlist,EB01-060_p1,PRB02/parallel/EB01-060_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-060_p1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
210,60,EB01-060,,Did Someone Say...Kami?,C,,4799,655994,Did Someone Say...Kami? (Reprint),Did Someone SayKami Reprint,EB01-060,C,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB01-060,PRB02,3,3,r1,R1,official-cardlist,EB01-060_r1,PRB02/reprint/EB01-060_r1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-060_r1.png?260305,PRB02,0,-ONE PIECE CARD THE BEST vol.2- [PRB-02]
213,61,EB01-061,,Mr.2.Bon.Kurei(Bentham),SEC,,2788,544602,Mr.2.Bon.Kurei (Bentham) (Alternate Art),Mr2BonKurei Bentham Alternate Art,EB01-061,SEC,,tcgcsv,medium,111,market_number_eq_canonical_or_extracted;set_code_match;rarity_match;alt_art_signal;name_token_overlap;source_tcgcsv,1,EB01-061,EB01,3,3,alt,Alt,local-catalog,EB01-061::alt,thumbs/EB01-061alt.webp,,EB01,0,
214,61,EB01-061,,Mr.2.Bon.Kurei(Bentham),SEC,,2787,544601,Mr.2.Bon.Kurei (Bentham),Mr2BonKurei Bentham,EB01-061,SEC,,tcgcsv,low,97,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;name_token_overlap;source_tcgcsv,1,EB01-061,EB01,3,3,parallel_1,Parallel 1,official-cardlist,EB01-061_p1,EB01/parallel/EB01-061_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB01-061_p1.png?260305,EB01,0,
223,64,EB02-003,,Tony Tony.Chopper,R,,3913,629092,Tony Tony.Chopper (Alternate Art),Tony TonyChopper Alternate Art,EB02-003,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-003,EB02,2,2,alt,Alt,local-catalog,EB02-003::alt,thumbs/EB02-003(Alt).webp,,EB02,0,
224,64,EB02-003,,Tony Tony.Chopper,R,,3912,629091,Tony Tony.Chopper,Tony TonyChopper,EB02-003,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-003,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-003_p1,EB02/parallel/EB02-003_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-003_p1.png?260305,EB02,0,
231,67,EB02-006,,Yamato,SR,,3917,629096,Yamato (Alternate Art),Yamato Alternate Art,EB02-006,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-006,EB02,3,3,alt,Alt,local-catalog,EB02-006::alt,thumbs/EB02-006(Alt).webp,,EB02,0,
232,67,EB02-006,,Yamato,SR,,3916,629095,Yamato,Yamato,EB02-006,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-006,EB02,3,3,promo,Cn3Rdann,local-catalog,EB02-006::cn3rdann,thumbs/EB02-006(CN3rdAnn).webp,,EB02,0,
233,67,EB02-006,,Yamato,SR,,3916,629095,Yamato,Yamato,EB02-006,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-006,EB02,3,3,parallel_1,Parallel 1,official-cardlist,EB02-006_p1,EB02/parallel/EB02-006_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-006_p1.png?260305,EB02,0,
234,67,EB02-006,,Yamato,SR,,3916,629095,Yamato,Yamato,EB02-006,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-006,EB02,3,3,promo,Premiumvol 5,local-catalog,EB02-006::premiumvol 5,thumbs/EB02-006(PremiumVol.5).webp,,EB02,0,
235,67,EB02-006,,Yamato,SR,,3916,629095,Yamato,Yamato,EB02-006,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-006,EB02,3,3,promo,Serial,local-catalog,EB02-006::serial,thumbs/EB02-006(serial).webp,,EB02,0,
244,71,EB02-010,,Monkey.D.Luffy,L,,3922,629101,Monkey.D.Luffy (010) (Alternate Art),MonkeyDLuffy 010 Alternate Art,EB02-010,L,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-010,EB02,4,4,alt,Alt,local-catalog,EB02-010::alt,thumbs/EB02-010(Alt).webp,,EB02,0,
245,71,EB02-010,,Monkey.D.Luffy,L,,3921,629100,Monkey.D.Luffy (010),MonkeyDLuffy 010,EB02-010,L,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-010,EB02,4,4,ir,Ia,local-catalog,EB02-010::ia,thumbs/EB02-010(IA).webp,,EB02,0,
246,71,EB02-010,,Monkey.D.Luffy,L,,3921,629100,Monkey.D.Luffy (010),MonkeyDLuffy 010,EB02-010,L,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-010,EB02,4,4,parallel_1,Parallel 1,official-cardlist,EB02-010_p1,EB02/parallel/EB02-010_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-010_p1.png?260305,EB02,0,
247,71,EB02-010,,Monkey.D.Luffy,L,,3921,629100,Monkey.D.Luffy (010),MonkeyDLuffy 010,EB02-010,L,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-010,EB02,4,4,parallel_2,Parallel 2,official-cardlist,EB02-010_p2,_unclassified/parallel/EB02-010_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-010_p2.png?260305,EB02,0,DODGERS ONE PIECE NIGHT
248,71,EB02-010,,Monkey.D.Luffy,L,,3921,629100,Monkey.D.Luffy (010),MonkeyDLuffy 010,EB02-010,L,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-010,EB02,4,4,promo,Soundloader,local-catalog,EB02-010::soundloader,thumbs/EB02-010(Soundloader).webp,,EB02,0,
251,72,EB02-011,,Arlong,SR,,3924,629103,Arlong (Alternate Art),Arlong Alternate Art,EB02-011,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-011,EB02,2,2,alt,Alt,local-catalog,EB02-011::alt,thumbs/EB02-011(Alt).webp,,EB02,0,
252,72,EB02-011,,Arlong,SR,,3923,629102,Arlong,Arlong,EB02-011,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-011,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-011_p1,EB02/parallel/EB02-011_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-011_p1.png?260305,EB02,0,
261,76,EB02-015,,Jewelry Bonney,SR,,3929,629108,Jewelry Bonney (Alternate Art),Jewelry Bonney Alternate Art,EB02-015,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-015,EB02,2,2,alt,Alt,local-catalog,EB02-015::alt,thumbs/EB02-015(Alt).webp,,EB02,0,
262,76,EB02-015,,Jewelry Bonney,SR,,3928,629107,Jewelry Bonney,Jewelry Bonney,EB02-015,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-015,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-015_p1,EB02/parallel/EB02-015_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-015_p1.png?260305,EB02,0,
267,78,EB02-017,,Nami,R,,3932,629111,Nami (Alternate Art),Nami Alternate Art,EB02-017,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-017,EB02,2,2,alt,Alt,local-catalog,EB02-017::alt,thumbs/EB02-017(Alt).webp,,EB02,0,
268,78,EB02-017,,Nami,R,,3932,629111,Nami (Alternate Art),Nami Alternate Art,EB02-017,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-017,EB02,2,2,alt,Alt Art 2,local-catalog,EB02-017::alt art 2,thumbs/EB02-017(Alt2).webp,,EB02,0,
269,78,EB02-017,,Nami,R,,3931,629110,Nami,Nami,EB02-017,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-017,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-017_p1,EB02/parallel/EB02-017_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-017_p1.png?260305,EB02,0,
284,83,EB02-022,,Usopp,R,,3938,629117,Usopp (Alternate Art),Usopp Alternate Art,EB02-022,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-022,EB02,2,2,alt,Alt,local-catalog,EB02-022::alt,thumbs/EB02-022(Alt).webp,,EB02,0,
285,83,EB02-022,,Usopp,R,,3937,629116,Usopp,Usopp,EB02-022,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-022,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-022_p1,EB02/parallel/EB02-022_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-022_p1.png?260305,EB02,0,
294,87,EB02-026,,Nefeltari Vivi,SR,,3943,629122,Nefeltari Vivi (Alternate Art),Nefeltari Vivi Alternate Art,EB02-026,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-026,EB02,3,3,alt,Alt,local-catalog,EB02-026::alt,thumbs/EB02-026(Alt).webp,,EB02,0,
295,87,EB02-026,,Nefeltari Vivi,SR,,3942,629121,Nefeltari Vivi,Nefeltari Vivi,EB02-026,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-026,EB02,3,3,promo,Exe Vol 3,local-catalog,EB02-026::exe vol 3,thumbs/EB02-026(EXE.Vol.3).webp,,EB02,0,
296,87,EB02-026,,Nefeltari Vivi,SR,,3942,629121,Nefeltari Vivi,Nefeltari Vivi,EB02-026,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-026,EB02,3,3,parallel_1,Parallel 1,official-cardlist,EB02-026_p1,EB02/parallel/EB02-026_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-026_p1.png?260305,EB02,0,
297,87,EB02-026,,Nefeltari Vivi,SR,,3942,629121,Nefeltari Vivi,Nefeltari Vivi,EB02-026,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-026,EB02,3,3,parallel_2,Parallel 2,official-cardlist,EB02-026_p2,_unclassified/parallel/EB02-026_p2.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-026_p2.png?260305,EB02,0,ONE PIECE HEROINES CAMPAIGN Dash Pack
298,87,EB02-026,,Nefeltari Vivi,SR,,3942,629121,Nefeltari Vivi,Nefeltari Vivi,EB02-026,SR,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-026,EB02,3,3,tr,Tr,local-catalog,EB02-026::tr,thumbs/EB02-026(TR).webp,,EB02,0,
319,96,EB02-035,,Sanji & Pudding,SR,,3953,629132,Sanji & Pudding (Alternate Art),Sanji and Pudding Alternate Art,EB02-035,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-035,EB02,2,2,alt,Alt,local-catalog,EB02-035::alt,thumbs/EB02-035(Alt).webp,,EB02,0,
320,96,EB02-035,,Sanji & Pudding,SR,,3952,629131,Sanji & Pudding,Sanji and Pudding,EB02-035,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-035,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-035_p1,EB02/parallel/EB02-035_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-035_p1.png?260305,EB02,0,
323,97,EB02-036,,Nico Robin,R,,3955,629134,Nico Robin (Alternate Art),Nico Robin Alternate Art,EB02-036,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-036,EB02,2,2,alt,Alt,local-catalog,EB02-036::alt,thumbs/EB02-036(Alt).webp,,EB02,0,
324,97,EB02-036,,Nico Robin,R,,3954,629133,Nico Robin,Nico Robin,EB02-036,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-036,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-036_p1,EB02/parallel/EB02-036_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-036_p1.png?260305,EB02,0,
343,105,EB02-044,,Sengoku,SR,,3964,629143,Sengoku (Alternate Art),Sengoku Alternate Art,EB02-044,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-044,EB02,2,2,alt,Alt,local-catalog,EB02-044::alt,thumbs/EB02-044(Alt).webp,,EB02,0,
344,105,EB02-044,,Sengoku,SR,,3963,629142,Sengoku,Sengoku,EB02-044,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-044,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-044_p1,EB02/parallel/EB02-044_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-044_p1.png?260305,EB02,0,
347,106,EB02-045,,Trafalgar Law,SR,,3966,629145,Trafalgar Law (Alternate Art),Trafalgar Law Alternate Art,EB02-045,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-045,EB02,2,2,alt,Alt,local-catalog,EB02-045::alt,thumbs/EB02-045(Alt).webp,,EB02,0,
348,106,EB02-045,,Trafalgar Law,SR,,3965,629144,Trafalgar Law,Trafalgar Law,EB02-045,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-045,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-045_p1,EB02/parallel/EB02-045_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-045_p1.png?260305,EB02,0,
355,109,EB02-048,,Brook,R,,3970,629149,Brook (Alternate Art),Brook Alternate Art,EB02-048,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-048,EB02,2,2,alt,Alt,local-catalog,EB02-048::alt,thumbs/EB02-048(Alt).webp,,EB02,0,
356,109,EB02-048,,Brook,R,,3969,629148,Brook,Brook,EB02-048,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-048,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-048_p1,EB02/parallel/EB02-048_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-048_p1.png?260305,EB02,0,
365,113,EB02-052,,Enel,SR,,3975,629154,Enel (Alternate Art),Enel Alternate Art,EB02-052,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-052,EB02,3,3,alt,Alt,local-catalog,EB02-052::alt,thumbs/EB02-052(Alt).webp,,EB02,0,
366,113,EB02-052,,Enel,SR,,3974,629153,Enel,Enel,EB02-052,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-052,EB02,3,3,parallel_1,Parallel 1,official-cardlist,EB02-052_p1,EB02/parallel/EB02-052_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-052_p1.png?260305,EB02,0,
371,115,EB02-054,,Sanji,R,,3978,629157,Sanji (Alternate Art),Sanji Alternate Art,EB02-054,R,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-054,EB02,2,2,alt,Alt,local-catalog,EB02-054::alt,thumbs/EB02-054(Alt).webp,,EB02,0,
372,115,EB02-054,,Sanji,R,,3977,629156,Sanji,Sanji,EB02-054,R,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-054,EB02,2,2,promo,Exe Vol 3,local-catalog,EB02-054::exe vol 3,thumbs/EB02-054(EXE.Vol.3).webp,,EB02,0,
373,115,EB02-054,,Sanji,R,,3977,629156,Sanji,Sanji,EB02-054,R,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-054,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-054_p1,EB02/parallel/EB02-054_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-054_p1.png?260305,EB02,0,
374,115,EB02-054,,Sanji,R,,3977,629156,Sanji,Sanji,EB02-054,R,,tcgcsv,low,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,1,EB02-054,EB02,2,2,promo,Promo,local-catalog,EB02-054::promo,thumbs/EB02-054(promo).webp,,EB02,0,
382,117,EB02-056,,Vegapunk,SR,,3981,629160,Vegapunk (Alternate Art),Vegapunk Alternate Art,EB02-056,SR,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-056,EB02,2,2,alt,Alt,local-catalog,EB02-056::alt,thumbs/EB02-056(Alt).webp,,EB02,0,
383,117,EB02-056,,Vegapunk,SR,,3980,629159,Vegapunk,Vegapunk,EB02-056,SR,,tcgcsv,low,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,1,EB02-056,EB02,2,2,parallel_1,Parallel 1,official-cardlist,EB02-056_p1,EB02/parallel/EB02-056_p1.png,https://en.onepiece-cardgame.com/images/cardlist/card/EB02-056_p1.png?260305,EB02,0,
394,122,EB02-061,,Monkey.D.Luffy,SEC,,3987,629166,Monkey.D.Luffy (061) (Alternate Art),MonkeyDLuffy 061 Alternate Art,EB02-061,SEC,,tcgcsv,medium,127,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;alt_art_signal;card_name_substring_product;source_tcgcsv,1,EB02-061,EB02,5,5,alt,Alt,local-catalog,EB02-061::alt,thumbs/EB02-061(Alt).webp,,EB02,0,
