card_variant_id,card_canonical_code,card_name,candidate_market_product_pk,candidate_market_product_external_id,match_score,match_reasons,match_confidence,needs_manual_review,cv_variant_key,cv_variant_label,cv_print_id,cv_image_path
7281,ST10-006,Monkey.D.Luffy,1235,557283,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,One Piece Day 24 Alt,ST10-006::one piece day 24 alt,thumbs/ST10-006(One Piece Day 24 alt).webp
7282,ST10-006,Monkey.D.Luffy,1235,557283,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST10-006_p1,REG2024W1/parallel/ST10-006_p1.png
7283,ST10-006,Monkey.D.Luffy,1235,557283,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST10-006_p2,ANN1EN/parallel/ST10-006_p2.png
7284,ST10-006,Monkey.D.Luffy,1235,557283,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,ST10-006_p4,ST10/parallel/ST10-006_p4.png
7289,ST10-008,Shachi & Penguin,1770,655969,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST10-008_p1,TP2025V4/parallel/ST10-008_p1.png
7290,ST10-008,Shachi & Penguin,1770,655969,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST10-008_p2,_unclassified/parallel/ST10-008_p2.png
7291,ST10-008,Shachi & Penguin,4965,656167,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,ST10-008_p3,PRB02/parallel/ST10-008_p3.png
7292,ST10-008,Shachi & Penguin,4965,656167,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST10-008_r1,PRB02/reprint/ST10-008_r1.png
7297,ST10-010,Trafalgar Law,1135,539207,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,1St Anniversary Alt,ST10-010::1st anniversary alt,thumbs/ST10-010(1st anniversary alt).webp
7300,ST10-010,Trafalgar Law,1135,539207,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST10-010_p1,REG2024W1/parallel/ST10-010_p1.png
7302,ST10-010,Trafalgar Law,3356,587398,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_4,Parallel 4,ST10-010_p4,PRB01/parallel/ST10-010_p4.png
7304,ST10-010,Trafalgar Law,3356,587398,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST10-010_r1,PRB01/reprint/ST10-010_r1.png
7311,ST10-013,"Eustass""Captain""Kid",1060,525689,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,promo,2Nd Anniversary Alt,ST10-013::2nd anniversary alt,thumbs/ST10-013(2nd anniversary alt).webp
7312,ST10-013,"Eustass""Captain""Kid",1060,525689,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST10-013::alt,thumbs/ST10-013alt.webp
7313,ST10-013,"Eustass""Captain""Kid",1060,525689,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 3,ST10-013::alt art 3,thumbs/ST10-013alt3.webp
7314,ST10-013,"Eustass""Captain""Kid",1060,525689,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST10-013_p1,REG2024W1/parallel/ST10-013_p1.png
7348,ST12-005,Perona,4959,656161,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST12-005_p1,PRB02/parallel/ST12-005_p1.png
7349,ST12-005,Perona,4959,656161,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST12-005_r1,PRB02/reprint/ST12-005_r1.png
7371,ST12-014,Duval,3475,593680,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST12-014_p2,PRB01/parallel/ST12-014_p2.png
7372,ST12-014,Duval,3475,593680,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_3,Parallel 3,ST12-014_p3,PRB01/parallel/ST12-014_p3.png
7374,ST12-014,Duval,3475,593680,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST12-014_r1,PRB01/reprint/ST12-014_r1.png
7379,ST12-017,Plastic Surgery Shot,4957,656159,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST12-017_p1,PRB02/parallel/ST12-017_p1.png
7380,ST12-017,Plastic Surgery Shot,4957,656159,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST12-017_r1,PRB02/reprint/ST12-017_r1.png
7383,ST13-001,Sabo,1280,567114,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-001::alt,thumbs/ST13-001alt.webp
7384,ST13-001,Sabo,1280,567114,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,ST13-001::alt art 2,thumbs/ST13-001alt2.webp
7385,ST13-001,Sabo,1280,567114,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-001_p1,ST13/parallel/ST13-001_p1.png
7388,ST13-002,Portgas.D.Ace,1279,566953,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-002::alt,thumbs/ST13-002alt.webp
7389,ST13-002,Portgas.D.Ace,1279,566953,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,ST13-002::alt art 2,thumbs/ST13-002alt2.webp
7390,ST13-002,Portgas.D.Ace,1279,566953,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-002_p1,ST13/parallel/ST13-002_p1.png
7393,ST13-003,Monkey.D.Luffy,1278,566952,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-003::alt,thumbs/ST13-003alt.webp
7394,ST13-003,Monkey.D.Luffy,1278,566952,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,ST13-003::alt art 2,thumbs/ST13-003alt2.webp
7395,ST13-003,Monkey.D.Luffy,1278,566952,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-003_p1,ST13/parallel/ST13-003_p1.png
7396,ST13-003,Monkey.D.Luffy,1278,566952,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST13-003_p2,_unclassified/parallel/ST13-003_p2.png
7399,ST13-004,Edward.Newgate,4951,656153,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-004::alt,thumbs/ST13-004alt.webp
7400,ST13-004,Edward.Newgate,4951,656153,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-004_p1,ST13/parallel/ST13-004_p1.png
7401,ST13-004,Edward.Newgate,4951,656153,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST13-004_p2,PRB02/parallel/ST13-004_p2.png
7402,ST13-004,Edward.Newgate,4951,656153,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST13-004_r1,PRB02/reprint/ST13-004_r1.png
7413,ST13-007,Sabo,4945,656146,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-007::alt,thumbs/ST13-007alt.webp
7414,ST13-007,Sabo,4945,656146,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-007_p1,ST13/parallel/ST13-007_p1.png
7415,ST13-007,Sabo,4945,656146,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST13-007_p2,PRB02/parallel/ST13-007_p2.png
7416,ST13-007,Sabo,4945,656146,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST13-007_r1,PRB02/reprint/ST13-007_r1.png
7427,ST13-010,Portgas.D.Ace,4936,656137,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-010::alt,thumbs/ST13-010alt.webp
7428,ST13-010,Portgas.D.Ace,4936,656137,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-010_p1,ST13/parallel/ST13-010_p1.png
7429,ST13-010,Portgas.D.Ace,4936,656137,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST13-010_p2,PRB02/parallel/ST13-010_p2.png
7430,ST13-010,Portgas.D.Ace,4936,656137,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST13-010_r1,PRB02/reprint/ST13-010_r1.png
7439,ST13-012,Makino,1359,583756,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-012::alt,thumbs/ST13-012alt.webp
7440,ST13-012,Makino,1359,583756,67,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt Art 2,ST13-012::alt art 2,thumbs/ST13-012(Alt2).webp
7441,ST13-012,Makino,1359,583756,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-012_p1,ST13/parallel/ST13-012_p1.png
7442,ST13-012,Makino,1359,583756,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST13-012_p2,BCV3/parallel/ST13-012_p2.png
7449,ST13-014,Monkey.D.Luffy,4930,656131,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-014::alt,thumbs/ST13-014alt.webp
7450,ST13-014,Monkey.D.Luffy,4930,656131,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-014_p1,ST13/parallel/ST13-014_p1.png
7451,ST13-014,Monkey.D.Luffy,4930,656131,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_2,Parallel 2,ST13-014_p2,PRB02/parallel/ST13-014_p2.png
7452,ST13-014,Monkey.D.Luffy,4930,656131,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST13-014_r1,PRB02/reprint/ST13-014_r1.png
7461,ST13-016,Yamato,1539,623071,55,market_number_eq_canonical_or_extracted;set_code_mismatch_penalty;rarity_match;card_name_substring_product;source_tcgcsv,low,1,alt,Alt,ST13-016::alt,thumbs/ST13-016alt.webp
7462,ST13-016,Yamato,1539,623071,55,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_mismatch_penalty;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-016_p1,ST13/parallel/ST13-016_p1.png
7470,ST13-019,The Three Brothers' Bond,4918,656119,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST13-019_p1,PRB02/parallel/ST13-019_p1.png
7471,ST13-019,The Three Brothers' Bond,4918,656119,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST13-019_r1,PRB02/reprint/ST13-019_r1.png
7488,ST14-007,Nico Robin,4914,656115,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST14-007_p1,PRB02/parallel/ST14-007_p1.png
7489,ST14-007,Nico Robin,4914,656115,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST14-007_r1,PRB02/reprint/ST14-007_r1.png
7496,ST14-010,Brook,4905,656106,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST14-010_p1,PRB02/parallel/ST14-010_p1.png
7498,ST14-010,Brook,4905,656106,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r2,R2,ST14-010_r2,PRB02/reprint/ST14-010_r2.png
7505,ST14-013,Roronoa Zoro,4896,656097,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST14-013_p1,PRB02/parallel/ST14-013_p1.png
7506,ST14-013,Roronoa Zoro,4896,656097,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST14-013_r1,PRB02/reprint/ST14-013_r1.png
7513,ST14-016,I Have My Crew!!,4894,656095,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST14-016_p1,PRB02/parallel/ST14-016_p1.png
7514,ST14-016,I Have My Crew!!,4894,656095,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST14-016_r1,PRB02/reprint/ST14-016_r1.png
7517,ST14-017,Thousand Sunny,4892,656093,101,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;parallel_variant_no_parallel_market_penalty;card_name_substring_product;source_tcgcsv,low,1,parallel_1,Parallel 1,ST14-017_p1,PRB02/parallel/ST14-017_p1.png
7518,ST14-017,Thousand Sunny,4892,656093,113,market_number_eq_canonical_or_extracted;image_basename_number_agrees;set_code_match;rarity_match;card_name_substring_product;source_tcgcsv,low,1,r1,R1,ST14-017_r1,PRB02/reprint/ST14-017_r1.png
